numSample;x1_pix;y1_pix;x2_pix;y2_pix;laser_X_m;laser_Y_m;radar_X_m;radar_Y_m;radar_R_m;radar_A_deg;radar_D_mps;radar_P_db;dataset;index;Annotation;Difficult
11700;382;509;659;694;-3,844372988;13,87517262;-3,429123878;14,39617348;14,97075939;13,39999962;229;13042289;RECORD@2020-11-21_13.37.04;147;strong;1
11700;702;516;771;572;-6,955582142;58,34895706;-6,466495991;59,11320114;59,48381805;6,199999809;37;5985085,5;RECORD@2020-11-21_13.37.04;147;strong;1
11701;359;504;652;699;-3,892359972;13,09916496;-3,448327303;13,95592022;14,37192917;13,89999962;230;11938511;RECORD@2020-11-21_13.37.04;148;weak;0
11701;705;514;776;572;-6,922296524;59,20248795;-6,447416306;59,87372589;60,28225708;6,099999905;37;9830577;RECORD@2020-11-21_13.37.04;148;weak;0
11702;335;508;633;713;-3,927634478;12,64019871;-3,532574415;13,34916878;13,77309895;15,30000019;230;15984715;RECORD@2020-11-21_13.37.04;149;strong;1
11702;711;520;778;573;-6,891488552;60,02267456;-6,648871422;60,60545731;60,980896;6,300000191;36;5426975;RECORD@2020-11-21_13.37.04;149;strong;1
11703;311;509;615;714;-3,946382761;11,99047565;-3,444233418;12,71450043;13,17426872;15,39999962;228;13944455;RECORD@2020-11-21_13.37.04;150;strong;1
11703;714;521;778;573;-6,806297779;60,87530899;-6,375274658;61,29557419;61,67952728;5,900000095;36;4721534;RECORD@2020-11-21_13.37.04;150;strong;1
11704;283;515;606;730;-3,990228653;11,37524319;-3,583913565;12,05927086;12,5754385;17;229;15844451;RECORD@2020-11-21_13.37.04;151;strong;1
11704;718;526;783;579;-6,906431198;61,65738297;-6,441915035;62,34565735;62,67758179;5,900000095;36;8934877;RECORD@2020-11-21_13.37.04;151;strong;1
11705;247;506;598;738;-3,796512365;10,61983967;-3,459075451;11,38487053;11,97660732;17,5;229;18251534;RECORD@2020-11-21_13.37.04;152;weak;0
11705;723;522;785;571;-6,735647202;62,47447205;-6,723128319;63,01153564;63,37621307;6,099999905;36;8840569;RECORD@2020-11-21_13.37.04;152;weak;0
11706;131;502;539;769;-3,987195015;8,84522438;-3,590909004;9,379080772;10,18011665;20,79999924;222;17676238;RECORD@2020-11-21_13.37.04;153;strong;1
11706;733;516;796;567;-6,663880825;64,86471558;-6,065222263;65,48485565;65,77153778;5,300000191;36;21314442;RECORD@2020-11-21_13.37.04;153;strong;1
11707;81;509;520;784;-3,93820858;8,205916405;-3,613331795;8,741983414;9,38167572;23,29999924;227;26771250;RECORD@2020-11-21_13.37.04;154;weak;0
11707;737;521;797;571;-6,764700413;65,65396118;-6,071699142;66,30153656;66,56997681;5,199999809;35;10133449;RECORD@2020-11-21_13.37.04;154;weak;0
11708;740;523;799;572;-6,629189014;66,45992279;-6,099480629;67,28450012;67,56802368;5,099999905;36;6500246,5;RECORD@2020-11-21_13.37.04;155;weak;0
11708;43;506;499;800;-3,891581059;7,535194397;-3,638252974;8,121068001;8,982456207;24,10000038;224;15411560;RECORD@2020-11-21_13.37.04;155;weak;0
11709;0;506;475;815;-3,62444067;7,03975296;-3,505505562;7,488770485;8,383625031;24,79999924;196;11087102;RECORD@2020-11-21_13.37.04;156;weak;0
11709;744;521;801;568;-6,554312706;67,22904968;-6,058695793;67,90229797;68,16685486;5,099999905;35;8919176;RECORD@2020-11-21_13.37.04;156;weak;0
11710;0;507;469;830;-3,590800285;6,357001305;-3,442954302;7,043964386;7,784794807;25,70000076;178;12825772;RECORD@2020-11-21_13.37.04;157;weak;0
11710;747;524;804;568;-6,542591572;68,02663422;-6,636753559;68,71163177;69,06510162;5,5;35;6455795,5;RECORD@2020-11-21_13.37.04;157;weak;0
11711;7;504;427;854;-3,427373648;5,845879555;-3,428337574;6,335281372;7,185964584;28,20000076;193;14287975;RECORD@2020-11-21_13.37.04;158;weak;0
11711;748;524;805;567;-6,739943504;68,80592346;-6,088036537;69,56550598;69,86354828;5;34;7482983;RECORD@2020-11-21_13.37.04;158;weak;0
11712;4;507;408;865;-3,26738286;6,19137907;-3,466503859;5,807769775;6,786744595;30,60000038;229;16691354;RECORD@2020-11-21_13.37.04;159;weak;0
11712;750;523;804;565;-6,540061951;69,58837128;-5,911858559;70,20493317;70,46237183;4,800000191;34;9014937;RECORD@2020-11-21_13.37.04;159;weak;0
11713;7;504;373;892;-3,228236914;5,537464142;-3,44280529;5,307390213;6,387524128;33,09999847;217;13613053;RECORD@2020-11-21_13.37.04;160;weak;0
11713;753;522;807;565;-6,867990017;70,32943726;-5,945258617;70,82233429;71,061203;4,800000191;33;5649904,5;RECORD@2020-11-21_13.37.04;160;weak;0
11714;766;523;817;566;-6,580394745;75,55763245;-6,050169468;75,39793396;75,65223694;4,599999905;32;8617522;RECORD@2020-11-21_13.37.04;164;weak;0
11714;872;513;934;557;-1,553736925;86,28143311;-1,218741059;87,36947632;87,42923737;0,800000012;216;13277427;RECORD@2020-11-21_13.37.04;164;weak;0
11714;104;564;400;685;-7,126584053;15,22490501;-6,683372021;14,49987888;15,96881008;24,5;66;8495747;RECORD@2020-11-21_13.37.04;164;weak;0
11715;873;512;934;558;-1,582454562;85,52420807;-1,660869837;86,56209564;86,63079834;1,100000024;215;7625166,5;RECORD@2020-11-21_13.37.04;165;weak;0
11715;766;526;817;568;-6,578374863;76,10622406;-6,114192009;76,01609802;76,25106812;4,599999905;31;8148860,5;RECORD@2020-11-21_13.37.04;165;weak;0
11715;161;563;425;677;-7,119603157;16,49010277;-6,68947506;15,9399929;17,36608124;22,70000076;65;10830701;RECORD@2020-11-21_13.37.04;165;weak;0
11716;769;524;821;567;-6,56533289;76,65337372;-5,701465607;76,84753418;77,04950714;4,199999809;31;6298727,5;RECORD@2020-11-21_13.37.04;166;incomplete;0
11716;873;512;928;558;-1,808561921;84,80550385;-1,046040058;85,71298218;85,73254395;0,699999988;215;17900328;RECORD@2020-11-21_13.37.04;166;incomplete;0
11717;874;513;926;562;-1,78637135;82,55294037;-1,015751243;83,01708984;83,03781128;0,699999988;213;7839154,5;RECORD@2020-11-21_13.37.04;167;strong;1
11717;312;546;535;648;-7,177259445;21,26119041;-6,685926437;21,82669449;22,95516396;17,20000076;58;18365898;RECORD@2020-11-21_13.37.04;167;strong;1
11717;775;524;825;567;-6,52610445;78,28471375;-5,703946114;78,62236023;78,84600067;4,099999905;29;6630871,5;RECORD@2020-11-21_13.37.04;167;strong;1
11718;874;519;927;566;-1,985349059;81,71459961;-0,857958853;82,03527832;82,0397644;0,600000024;212;11077105;RECORD@2020-11-21_13.37.04;168;weak;0
11718;341;553;539;646;-7,102563858;22,33218765;-6,485759258;23,0994339;24,15282631;16;55;14960107;RECORD@2020-11-21_13.37.04;168;weak;0
11719;874;515;927;563;-1,874684691;80,76589203;-1,357291341;81,03764343;81,14151764;0,899999976;212;8820294;RECORD@2020-11-21_13.37.04;169;strong;1
11719;378;558;558;639;-7,012719631;23,61455536;-7,075375557;24,30435944;25,35048676;16,10000038;54;13089809;RECORD@2020-11-21_13.37.04;169;strong;1
11719;778;525;827;568;-6,490435123;79,41065979;-5,589408875;79,95313263;80,14346313;4;29;5656985,5;RECORD@2020-11-21_13.37.04;169;strong;1
11720;871;511;925;561;-1,831858039;79,78422546;-1,978896141;79,72480774;79,84405518;1,399999976;252;10159366;RECORD@2020-11-21_13.37.04;170;strong;1
11720;400;545;569;632;-6,916547298;24,93419075;-6,365216732;25,67534828;26,5481472;14;52;12111706;RECORD@2020-11-21_13.37.04;170;strong;1
11720;775;522;824;566;-6,508187294;80,03775787;-6,83770752;79,84165192;80,24327087;4,900000095;132;6628515;RECORD@2020-11-21_13.37.04;170;strong;1
11721;870;513;924;561;-1,999096394;78,74736786;-1,80341053;79,10414124;79,14541626;1,299999952;210;10839161;RECORD@2020-11-21_13.37.04;171;strong;1
11721;416;550;569;630;-6,927623272;26,09925461;-6,507466316;26,90997505;27,74580765;13,69999981;51;10083332;RECORD@2020-11-21_13.37.04;171;strong;1
11721;776;522;825;566;-6,608714104;80,62934875;-7,696135998;80,85492706;81,44093323;5,400000095;253;12719973;RECORD@2020-11-21_13.37.04;171;strong;1
11722;869;514;925;564;-1,893883586;77,7480545;-0,952273965;78,02986145;78,04756165;0,699999988;210;21681894;RECORD@2020-11-21_13.37.04;172;weak;0
11722;439;549;594;629;-6,960559368;27,28630257;-6,522177696;28,04250336;28,94346809;13,39999962;49;16972064;RECORD@2020-11-21_13.37.04;172;weak;0
11722;777;524;827;566;-6,747029781;81,22518158;-6,746815681;80,34671021;80,94190979;4,800000191;253;5027322,5;RECORD@2020-11-21_13.37.04;172;weak;0
11723;869;510;925;561;-1,881245494;75,66841125;-1,064798117;75,92964172;75,95166016;0,800000012;208;8105428;RECORD@2020-11-21_13.37.04;173;strong;1
11723;779;520;829;564;-6,542997837;82,38195038;-5,80518961;83,03474426;83,23742676;4;24;6753624;RECORD@2020-11-21_13.37.04;173;strong;1
11723;476;547;618;621;-6,986752987;29,45021248;-6,400438786;30,27012444;30,93956947;12,10000038;41;12234873;RECORD@2020-11-21_13.37.04;173;strong;1
11724;868;516;924;564;-2,015855789;74,61779022;-1,320798397;75,61959839;75,75204468;1;209;6308866;RECORD@2020-11-21_13.37.04;174;strong;1
11724;779;523;831;566;-6,524358749;82,91169739;-5,851928711;83,70402527;83,93606567;4;24;4499636,5;RECORD@2020-11-21_13.37.04;174;strong;1
11724;491;542;625;618;-7,007934093;30,39362717;-6,90632534;31,15663528;31,93762016;12,5;44;9825700;RECORD@2020-11-21_13.37.04;174;strong;1
11725;867;510;921;558;-1,90931499;73,57592773;-1,42634213;74,22231293;74,25496674;1,100000024;208;8096900;RECORD@2020-11-21_13.37.04;175;weak;0
11726;861;509;918;559;-2,002755404;70,4083252;-1,232049108;70,64252472;70,6619873;1;208;14641424;RECORD@2020-11-21_13.37.04;176;weak;0
11726;523;534;653;601;-7,165054321;34,03394699;-6,860968113;34,68242264;35,5306015;11,19999981;36;21407758;RECORD@2020-11-21_13.37.04;176;weak;0
11726;241;532;309;567;-14,98087502;37,10656357;-14,61072063;36,4634552;39,32319641;21,79999924;13;5580703,5;RECORD@2020-11-21_13.37.04;176;weak;0
11727;861;513;921;564;-2,095372677;68,25182343;-1,56594038;68,45585632;68,66588593;1,299999952;208;15189173;RECORD@2020-11-21_13.37.04;178;incomplete;0
11727;542;542;659;600;-7,118271828;35,54815292;-6,877499104;36,05582428;36,72826385;10,80000019;32;35954220;RECORD@2020-11-21_13.37.04;178;incomplete;0
11728;550;536;665;597;-7,145393848;36,30611801;-6,669592857;36,89956284;37,52670288;10,30000019;32;20998408;RECORD@2020-11-21_13.37.04;179;incomplete;0
11728;859;508;921;560;-1,888931513;67,17403412;-1,413667679;67,60598755;67,66783142;1,200000048;208;10234133;RECORD@2020-11-21_13.37.04;179;incomplete;0
11729;856;503;925;555;-1,916828275;66,12017822;-1,622837782;66,63366699;66,66978455;1,399999976;208;11266472;RECORD@2020-11-21_13.37.04;180;weak;0
11729;560;533;672;592;-7,076797009;37,04925156;-6,750929832;37,68348312;38,32514572;10,19999981;32;24270818;RECORD@2020-11-21_13.37.04;180;weak;0
11730;854;506;923;556;-2,110964537;65,0280838;-1,251964808;65,25056458;65,27251434;1,100000024;208;13573162;RECORD@2020-11-21_13.37.04;181;weak;0
11730;570;531;677;590;-7,01517868;37,7984581;-6,624687195;38,33860016;38,9239769;9,800000191;34;14589364;RECORD@2020-11-21_13.37.04;181;weak;0
11731;856;494;923;549;-1,856811881;63,99108887;-1,521513581;64,66477966;64,67368317;1,299999952;209;7094095,5;RECORD@2020-11-21_13.37.04;182;weak;0
11731;577;522;690;579;-7,022326946;38,63049698;-6,708925724;39,14287567;39,72241592;9,699999809;35;16378513;RECORD@2020-11-21_13.37.04;182;weak;0
11732;857;501;926;556;-1,842687488;62,92079544;-1,319099188;63,4303627;63,47602081;1,200000048;209;7920650,5;RECORD@2020-11-21_13.37.04;183;incomplete;0
11732;594;527;701;580;-6,812159061;39,37482071;-6,859362602;39,98592377;40,52085495;9,699999809;37;11422310;RECORD@2020-11-21_13.37.04;183;incomplete;0
11732;808;501;857;547;-5,616872311;88,41053772;-4,81245327;89,0952301;89,2257309;3,099999905;23;6398368,5;RECORD@2020-11-21_13.37.04;183;incomplete;0
11733;863;497;933;557;-1,570856452;61,90102768;-1,530473948;62,23851013;62,27835846;1,399999976;209;7333225;RECORD@2020-11-21_13.37.04;184;weak;0
11733;608;527;716;580;-6,548644066;40,36508942;-6,14827776;41,00782776;41,51890564;8,600000381;40;20789768;RECORD@2020-11-21_13.37.04;184;weak;0
11733;814;503;863;550;-2,849813461;61,93306732;-2,172616005;62,65612793;62,67758179;2;210;6154011;RECORD@2020-11-21_13.37.04;184;weak;0
11734;627;525;725;579;-6,394610405;41,21681595;-6,193956375;41,6923027;42,21754456;8,399999619;42;12618866;RECORD@2020-11-21_13.37.04;185;incomplete;0
11734;861;494;938;557;-1,619775891;60,86608124;-0,755114794;61,06685257;61,08069992;0,699999988;210;12500524;RECORD@2020-11-21_13.37.04;185;incomplete;0
11735;861;501;942;560;-1,577657461;59,86486816;-1,114537477;60,57149506;60,58167267;1;211;9075493;RECORD@2020-11-21_13.37.04;186;weak;0
11735;638;531;733;582;-6,290375233;42,25018311;-6,027737141;42,81058121;43,31539917;8;45;6493720;RECORD@2020-11-21_13.37.04;186;weak;0
11736;865;498;951;560;-1,332612991;57,86691666;-0,924104333;58,67551804;58,68537903;0,899999976;212;10822700;RECORD@2020-11-21_13.37.04;188;incomplete;0
11736;668;528;759;576;-5,883301735;44,39853287;-5,599938393;45,04977417;45,41130447;7,099999905;50;12462158;RECORD@2020-11-21_13.37.04;188;incomplete;0
11736;2;467;159;737;-5,767849922;10,09544849;-5,858940601;10,30830574;11,97660732;29,60000038;36;7432150,5;RECORD@2020-11-21_13.37.04;188;incomplete;0
11737;0;458;353;743;-5,161034107;9,551091194;-5,513704777;9,808329582;11,17816734;29,10000038;38;10344013;RECORD@2020-11-21_13.37.04;189;incomplete;0
11737;874;498;961;568;-0,949554741;54,98260498;-0,485215008;55,62082291;55,69122696;0,5;214;12087962;RECORD@2020-11-21_13.37.04;189;incomplete;0
11737;709;535;793;579;-5,358163834;48,05021667;-4,980246544;48,97309113;49,20389557;5,800000191;58;8021563;RECORD@2020-11-21_13.37.04;189;incomplete;0
11738;9;458;419;729;-5,327152252;9,583394051;-5,388223648;10,39699554;11,77699757;28,10000038;39;11927509;RECORD@2020-11-21_13.37.04;190;weak;0
11738;877;496;966;562;-0,85839498;54,07733154;-0,189675927;54,35187149;54,39376068;0,200000003;215;11565629;RECORD@2020-11-21_13.37.04;190;weak;0
11738;726;526;807;570;-5,020084858;49,44267654;-4,55827713;50,08696747;50,301754;5,199999809;60;13463377;RECORD@2020-11-21_13.37.04;190;weak;0
11739;22;466;463;716;-5,488124847;10,63259983;-5,286313057;11,57471466;12,77504826;25,20000076;40;12009836;RECORD@2020-11-21_13.37.04;191;incomplete;0
11739;882;497;969;567;-0,719864666;53,13694382;0,186080948;53,39517975;53,39570999;-0,200000003;216;18160102;RECORD@2020-11-21_13.37.04;191;incomplete;0
11739;743;527;817;571;-4,685974121;50,73784256;-4,594679832;51,60168457;51,79882813;5,099999905;62;8826405;RECORD@2020-11-21_13.37.04;191;incomplete;0
11740;880;493;969;566;-0,570501328;52,27053452;0,27556479;52,48874664;52,49746323;-0,300000012;216;21006458;RECORD@2020-11-21_13.37.04;192;weak;0
11740;107;469;515;706;-5,450137138;11,67901325;-5,024662971;12,51880836;13,57348919;22,5;42;14080223;RECORD@2020-11-21_13.37.04;192;weak;0
11740;754;526;828;568;-4,293222904;52,23464584;-4,225515366;52,73280334;52,89668274;4,599999905;62;9966236;RECORD@2020-11-21_13.37.04;192;weak;0
11741;171;469;544;693;-5,383655548;12,79452705;-4,861974239;13,59539795;14,57153988;20,10000038;43;14403368;RECORD@2020-11-21_13.37.04;193;incomplete;0
11741;887;497;980;566;-0,438428521;51,37876129;0,091654912;51,69894409;51,6990242;-0,100000001;217;19004786;RECORD@2020-11-21_13.37.04;193;incomplete;0
11741;768;526;838;569;-4,242095947;53,52854156;-4,034100533;54,31038666;54,49356461;4,199999809;61;9162978;RECORD@2020-11-21_13.37.04;193;incomplete;0
11742;238;464;576;673;-5,2742486;13,85545158;-4,794582367;14,71697044;15,56958961;17,89999962;44;12953760;RECORD@2020-11-21_13.37.04;194;weak;0
11742;889;491;977;566;-0,303685844;50,54250717;0,222280592;50,89794922;50,90058136;-0,300000012;218;37613164;RECORD@2020-11-21_13.37.04;194;weak;0
11742;776;521;844;564;-4,117694855;54,97622681;-3,841374159;55,98323822;56,09044647;3,900000095;59;7078445,5;RECORD@2020-11-21_13.37.04;194;weak;0
11743;892;496;979;569;-0,316445708;49,69520187;0,435299605;50,03920746;50,10214233;-0,5;219;24159734;RECORD@2020-11-21_13.37.04;195;incomplete;0
11743;301;466;612;663;-5,053591728;15,01502609;-4,504060268;15,90572643;16,5676403;16,10000038;46;13202142;RECORD@2020-11-21_13.37.04;195;incomplete;0
11743;784;525;850;565;-3,964673042;56,20932388;-3,472190857;56,98206329;57,08849716;3,5;58;11097389;RECORD@2020-11-21_13.37.04;195;incomplete;0
11744;481;480;711;643;-4,406017303;19,99056816;-3,959259748;20,67838097;21,15867424;11,10000038;52;14655586;RECORD@2020-11-21_13.37.04;199;incomplete;0
11744;903;502;990;574;0,102168895;46,45944977;0,20620057;46,90651703;46,9083786;-0,300000012;223;28637712;RECORD@2020-11-21_13.37.04;199;incomplete;0
11744;816;524;874;564;-3,430736303;61,47961426;-3,031437159;62,10146332;62,17855453;2,799999952;55;10550706;RECORD@2020-11-21_13.37.04;199;incomplete;0
11745;619;487;783;611;-3,898279428;26,24247169;-3,695008993;26,94246864;27,14697838;7,599999905;57;12279031;RECORD@2020-11-21_13.37.04;202;weak;0
11745;896;502;991;581;-0,061339166;42,97614288;0,37859726;43,31374359;43,31539917;-0,5;227;48335832;RECORD@2020-11-21_13.37.04;202;weak;0
11746;891;503;986;583;-0,134308144;42,33744049;0,371392101;42,68996048;42,71656799;-0,5;227;29596892;RECORD@2020-11-21_13.37.04;203;incomplete;0
11746;635;488;792;611;-3,877923965;27,56620216;-3,651371479;28,25617981;28,54424858;7,300000191;58;19309268;RECORD@2020-11-21_13.37.04;203;incomplete;0
11747;648;485;798;609;-3,846063137;28,85131836;-3,800833702;29,37221336;29,74190903;7,199999809;59;18523998;RECORD@2020-11-21_13.37.04;204;incomplete;0
11747;887;500;987;584;-0,280255765;41,67832947;0,299486309;42,11282349;42,11773682;-0,400000006;227;65583664;RECORD@2020-11-21_13.37.04;204;incomplete;0
11748;885;497;987;583;-0,188466385;41,07494354;0,290411025;41,51473236;41,51890564;-0,400000006;228;38412348;RECORD@2020-11-21_13.37.04;205;incomplete;0
11748;662;489;805;603;-3,822288275;30,2105217;-3,362065792;30,95237732;31,13917923;6,199999809;60;17606754;RECORD@2020-11-21_13.37.04;205;incomplete;0
11749;677;489;809;596;-3,777758598;31,53958893;-3,314445734;31,95201874;32,13722992;5,800000191;60;29076564;RECORD@2020-11-21_13.37.04;206;incomplete;0
11749;885;495;987;581;-0,230270609;40,4109726;-0,070406228;40,86300659;40,92007828;0,100000001;228;18271978;RECORD@2020-11-21_13.37.04;206;incomplete;0
11750;879;492;978;576;-0,304716974;39,82419586;0,000562172;40,67332077;40,72046661;0;228;29787244;RECORD@2020-11-21_13.37.04;207;weak;0
11750;688;487;816;590;-3,76252985;32,92749023;-3,132469654;33,25869751;33,53450012;5,300000191;61;22464522;RECORD@2020-11-21_13.37.04;207;weak;0
11751;874;492;979;582;-0,351077497;39,18452835;-0,139827579;39,71419525;39,72241592;0,200000003;228;23662498;RECORD@2020-11-21_13.37.04;208;incomplete;0
11751;695;488;816;588;-3,794124126;34,2904129;-3,549217939;34,94626236;35,13138199;5,800000191;62;17978500;RECORD@2020-11-21_13.37.04;208;incomplete;0
11752;871;493;979;582;-0,403214037;38,59656525;0,068467379;39,00860596;39,02378082;-0,100000001;228;42408048;RECORD@2020-11-21_13.37.04;209;incomplete;0
11752;705;490;819;588;-3,86689949;35,7059288;-3,331768036;36,40750885;36,62845612;5,199999809;63;17402108;RECORD@2020-11-21_13.37.04;209;incomplete;0
11753;871;493;979;583;-0,456455082;37,95015717;-0,032732856;38,31901932;38,32514572;0;228;38471312;RECORD@2020-11-21_13.37.04;210;incomplete;0
11753;713;492;826;587;-3,791800737;37,09268188;-2,981647968;37,72594452;37,82611847;4,5;64;13570649;RECORD@2020-11-21_13.37.04;210;incomplete;0
11754;870;492;975;583;-0,39803791;37,35261154;0,130816311;37,52664566;37,52670288;-0,200000003;228;49418572;RECORD@2020-11-21_13.37.04;211;weak;0
11754;723;492;830;585;-3,76457572;38,55175018;-3,392413378;38,99207306;39,12358475;4,900000095;64;25585896;RECORD@2020-11-21_13.37.04;211;weak;0
11755;868;498;976;587;-0,43557328;36,71219254;0,129397497;37,12177277;37,12748337;-0,200000003;229;46639804;RECORD@2020-11-21_13.37.04;212;weak;0
11755;730;497;833;587;-3,770143986;39,96670532;-3,301289082;40,32056046;40,52085495;4,699999809;65;14876741;RECORD@2020-11-21_13.37.04;212;weak;0
11756;738;491;839;574;-3,717455626;41,43120575;-3,319591761;41,9604454;42,11773682;4,5;65;14315257;RECORD@2020-11-21_13.37.04;213;weak;0
11756;864;491;975;582;-0,442600399;36,11139679;0,000506511;36,52309036;36,52865219;0;229;41947892;RECORD@2020-11-21_13.37.04;213;weak;0
11757;741;496;841;580;-3,74382925;42,86480713;-3,171738386;43,19911957;43,31539917;4,199999809;66;30556410;RECORD@2020-11-21_13.37.04;214;weak;0
11757;864;493;975;585;-0,509477615;35,4982605;0,000498086;36,12745667;36,12943268;0;229;39677832;RECORD@2020-11-21_13.37.04;214;weak;0
11758;862;495;974;595;-0,471717447;34,93638229;-0,186555535;35,52714539;35,5306015;0,300000012;229;36722608;RECORD@2020-11-21_13.37.04;215;incomplete;0
11758;745;506;845;584;-3,840569258;44,33637238;-3,026487589;44,59700012;44,71266937;3,900000095;66;17709286;RECORD@2020-11-21_13.37.04;215;incomplete;0
11759;857;497;970;599;-0,562583447;33,13938904;-0,146534443;33,58490753;33,63430786;0,200000003;230;24590678;RECORD@2020-11-21_13.37.04;216;incomplete;0
11759;761;510;848;582;-3,831445932;48,79447556;-3,406495094;49,3812027;49,50331116;3,900000095;68;9315687;RECORD@2020-11-21_13.37.04;216;incomplete;0
11760;767;509;851;580;-3,888225079;50,32676697;-3,082330942;50,60525513;50,70097351;3,5;68;15468852;RECORD@2020-11-21_13.37.04;217;incomplete;0
11760;856;496;971;600;-0,583262503;32,57384872;-0,114438012;32,9154892;32,93567276;0,200000003;230;57025892;RECORD@2020-11-21_13.37.04;217;incomplete;0
11761;773;502;852;573;-3,855879545;51,87251663;-3,203674078;52,39160919;52,49746323;3,5;69;15122789;RECORD@2020-11-21_13.37.04;218;incomplete;0
11761;852;493;968;594;-0,576302469;31,95713615;-0,167821303;32,33507538;32,33684158;0,300000012;230;33949108;RECORD@2020-11-21_13.37.04;218;incomplete;0
11762;777;507;854;575;-3,899365187;53,39316559;-3,288943052;53,7942543;53,89473343;3,5;69;21128240;RECORD@2020-11-21_13.37.04;219;strong;1
11762;856;492;971;599;-0,500489175;31,4188385;0,000436936;31,51798439;31,53840065;0;229;51707560;RECORD@2020-11-21_13.37.04;219;strong;1
11763;854;491;970;607;-0,499817371;30,78381157;-0,160426959;31,33382988;31,33879089;0,300000012;229;44464512;RECORD@2020-11-21_13.37.04;220;strong;1
11763;781;512;858;575;-3,992613316;54,93198776;-3,193061113;55,3359375;55,4916153;3,299999952;69;21687164;RECORD@2020-11-21_13.37.04;220;strong;1
11764;856;494;974;607;-0,473136276;30,21489334;-0,105485938;30,5394001;30,54034996;0,200000003;229;54069660;RECORD@2020-11-21_13.37.04;221;strong;0
11764;782;512;856;577;-3,910933256;56,49742889;-3,882095337;57,30183792;57,48771667;3,900000095;70;20791012;RECORD@2020-11-21_13.37.04;221;strong;0
11765;782;507;858;569;-4,085540771;58,03736115;-3,365861177;58,78990936;58,88498688;3,299999952;70;14961803;RECORD@2020-11-21_13.37.04;222;weak;0
11765;858;492;976;602;-0,419867426;29,59000778;0,000413661;29,88444328;29,94151878;0;229;50332564;RECORD@2020-11-21_13.37.04;222;weak;0
11766;854;493;982;614;-0,377688825;29,03657722;-0,052499536;29,52143097;29,54229927;0,100000001;229;38962036;RECORD@2020-11-21_13.37.04;223;strong;1
11766;784;513;853;572;-4,066430092;59,58890152;-3,715853453;59,96150208;60,08264923;3,5;70;13654885;RECORD@2020-11-21_13.37.04;223;strong;1
11767;853;493;985;613;-0,320024937;28,39234734;0,000400756;28,93835258;28,94346809;0;228;42591948;RECORD@2020-11-21_13.37.04;224;incomplete;0
11767;784;509;849;568;-4,245637417;61,14214706;-3,764012575;61,55516052;61,6795311;3,5;70;14847838;RECORD@2020-11-21_13.37.04;224;incomplete;0
11768;855;489;984;610;-0,323594332;27,82554817;0,101419657;28,51707458;28,54424858;-0,200000003;228;37408068;RECORD@2020-11-21_13.37.04;225;weak;0
11768;780;508;845;564;-4,565979481;62,65749359;-3,9591434;62,94280243;63,0768013;3,599999905;69;25888146;RECORD@2020-11-21_13.37.04;225;weak;0
11769;858;497;989;620;-0,259116203;27,16380882;0,196880162;27,6780529;27,74580765;-0,400000006;227;39484008;RECORD@2020-11-21_13.37.04;226;strong;1
11769;778;519;842;572;-4,74187088;64,1756897;-4,172005653;64,52911377;64,67368317;3,700000048;69;16782490;RECORD@2020-11-21_13.37.04;226;strong;1
11770;858;498;1002;612;-0,12761043;26,54951096;0,046941917;26,94309616;26,94736671;-0,100000001;227;22527384;RECORD@2020-11-21_13.37.04;227;weak;0
11770;774;511;835;565;-5,038517475;65,67941284;-4,383804321;66,21821594;66,37036896;3,799999952;68;21091896;RECORD@2020-11-21_13.37.04;227;weak;0
11771;864;496;1002;620;-0,129570827;25,84600639;0,090817183;26,11309052;26,14892769;-0,200000003;226;53478560;RECORD@2020-11-21_13.37.04;228;incomplete;0
11771;770;510;829;564;-5,249585629;67,17107391;-5,028009415;67,69382477;67,8674469;4,199999809;68;27894706;RECORD@2020-11-21_13.37.04;228;incomplete;0
11772;864;494;1007;623;-0,0964192;23,91808891;-0,088122852;24,70910072;24,75165558;0,200000003;227;33671576;RECORD@2020-11-21_13.37.04;229;weak;0
11772;745;513;803;561;-6,810297489;71,62922668;-6,422395229;72,17170715;72,45847321;5,099999905;69;20292366;RECORD@2020-11-21_13.37.04;229;weak;0
11773;850;474;1005;614;-0,14392519;23,24586105;-0,286730647;23,91542053;23,95321465;0,699999988;227;33328928;RECORD@2020-11-21_13.37.04;230;strong;1
11773;736;496;791;541;-7,191987038;73,10956573;-7,063860893;73,44894409;73,85575104;5,5;70;11746303;RECORD@2020-11-21_13.37.04;230;strong;1
11774;845;488;1005;626;-0,220929861;22,63178635;-0,554297149;23,33035851;23,35438538;1,399999976;229;40322484;RECORD@2020-11-21_13.37.04;231;incomplete;0
11774;727;507;781;554;-7,581428528;74,63973236;-7,531383514;74,97540283;75,35282898;5,699999809;70;8848167;RECORD@2020-11-21_13.37.04;231;incomplete;0
11775;840;493;1002;631;-0,272437394;22,00050926;-0,579333603;22,70581436;22,7555542;1,5;229;30151568;RECORD@2020-11-21_13.37.04;232;strong;1
11775;718;508;771;555;-8,201148987;76,15470886;-8,021619797;76,89064026;77,34892273;5,900000095;71;5894642,5;RECORD@2020-11-21_13.37.04;232;strong;1
11776;833;485;995;624;-0,340445876;21,40331841;-0,619884372;22,02833366;22,0569191;1,600000024;229;40909232;RECORD@2020-11-21_13.37.04;233;weak;0
