numSample,x1_pix,y1_pix,x2_pix,y2_pix,laser_X_m,laser_Y_m,laser_Z_m,radar_X_m,radar_Y_m,radar_R_m,radar_A_deg,radar_D_mps,radar_P_db,dataset,index,Difficult
10463,931,497,1032,574,0.7336322665214539,32.914451599121094,0.9329333901405334,0.8640428185462952,33.302467346191406,33.33489227294922,-1.5,237.0,18554060.0,RECORD@2020-11-22_12.53.55,120,0.0
10464,933,505,1037,584,0.8011741638183594,32.48542785644531,0.9247240424156189,1.018923044204712,32.779823303222656,32.83586883544922,-1.7999999523162842,237.0,22050268.0,RECORD@2020-11-22_12.53.55,121,0.0
10465,942,495,1046,574,0.9154500961303711,32.00929641723633,0.9176101684570312,1.0691112279891968,32.383522033691406,32.4366455078125,-1.899999976158142,237.0,25907854.0,RECORD@2020-11-22_12.53.55,122,0.0
10466,944,488,1050,569,1.0080196857452393,31.5648250579834,1.2427845001220703,1.1853924989700317,31.91329002380371,31.937620162963867,-2.0999999046325684,237.0,41793600.0,RECORD@2020-11-22_12.53.55,123,0.0
10467,953,481,1056,558,1.1250168085098267,31.17763900756836,1.229266881942749,1.3378536701202393,31.515138626098633,31.538400650024414,-2.4000000953674316,237.0,21867486.0,RECORD@2020-11-22_12.53.55,124,0.0
10468,957,480,1063,558,1.2346687316894531,30.679702758789062,1.2182340621948242,1.5019543170928955,31.085474014282227,31.139179229736328,-2.799999952316284,236.0,24728430.0,RECORD@2020-11-22_12.53.55,125,0.0
10469,967,485,1074,567,1.3275493383407593,30.269296646118164,1.2061853408813477,1.5826284885406494,30.709489822387695,30.739959716796875,-3.0,236.0,33239890.0,RECORD@2020-11-22_12.53.55,126,0.0
10470,976,480,1090,565,1.5601201057434082,29.796066284179688,1.193959355354309,1.6916742324829102,30.259227752685547,30.340740203857422,-3.299999952316284,236.0,40669348.0,RECORD@2020-11-22_12.53.55,127,0.0
10471,986,485,1101,573,1.6379075050354004,29.372846603393555,0.8775473833084106,1.887516975402832,29.759584426879883,29.841712951660156,-3.700000047683716,236.0,22996482.0,RECORD@2020-11-22_12.53.55,128,0.0
10472,998,483,1113,572,1.831638216972351,28.920982360839844,1.1716156005859375,2.2348709106445312,29.048784255981445,29.14307975769043,-4.400000095367432,236.0,30354788.0,RECORD@2020-11-22_12.53.55,129,0.0
10473,1008,484,1127,574,1.9876102209091187,28.501623153686523,1.1575345993041992,2.3556270599365234,28.84610939025879,28.94346809387207,-4.699999809265137,237.0,31279996.0,RECORD@2020-11-22_12.53.55,130,0.0
10474,1019,493,1141,584,2.1651573181152344,28.031383514404297,1.1456859111785889,2.3707656860351562,28.422313690185547,28.544248580932617,-4.800000190734863,237.0,34915324.0,RECORD@2020-11-22_12.53.55,131,0.0
10475,1034,499,1156,594,2.3649892807006836,27.608814239501953,0.849640429019928,2.6736702919006348,28.040491104125977,28.145029067993164,-5.5,238.0,19019712.0,RECORD@2020-11-22_12.53.55,132,0.0
10476,1042,506,1167,603,2.5190272331237793,27.21044158935547,0.8363367319107056,2.7836735248565674,27.5869140625,27.745807647705078,-5.800000190734863,238.0,40495604.0,RECORD@2020-11-22_12.53.55,133,0.0
10477,1047,506,1173,603,2.534029245376587,26.792884826660156,0.8308075666427612,3.0400333404541016,27.176118850708008,27.346588134765625,-6.400000095367432,238.0,15492116.0,RECORD@2020-11-22_12.53.55,134,0.0
10478,1062,503,1191,599,2.7797605991363525,26.40580940246582,1.0998950004577637,2.8584389686584473,26.803926467895508,26.94736671447754,-6.099999904632568,238.0,27811386.0,RECORD@2020-11-22_12.53.55,135,0.0
10479,1074,512,1209,611,2.8547675609588623,25.99744415283203,0.8171107769012451,3.0799708366394043,26.310319900512695,26.548147201538086,-6.699999809265137,239.0,31032008.0,RECORD@2020-11-22_12.53.55,136,0.0
10480,1085,512,1219,613,3.004305362701416,25.59974479675293,0.8090356588363647,3.2435832023620605,25.98928451538086,26.248733520507812,-7.199999809265137,240.0,19774878.0,RECORD@2020-11-22_12.53.55,137,0.0
10481,1089,497,1225,597,3.0642406940460205,25.23011589050293,0.8413368463516235,3.2448863983154297,25.618820190429688,25.949316024780273,-7.199999809265137,240.0,17370394.0,RECORD@2020-11-22_12.53.55,138,0.0
10482,1097,487,1230,591,3.1236495971679688,24.882715225219727,1.0607244968414307,3.5462255477905273,25.19922637939453,25.55009651184082,-8.0,241.0,25860172.0,RECORD@2020-11-22_12.53.55,139,0.0
10483,1103,490,1239,594,3.1757614612579346,24.534198760986328,0.8336324691772461,3.3861019611358643,24.90886688232422,25.150876998901367,-7.900000095367432,242.0,28479914.0,RECORD@2020-11-22_12.53.55,140,0.0
10484,1106,490,1243,597,3.1879470348358154,24.21286392211914,1.0433461666107178,3.60323429107666,24.61241912841797,24.951265335083008,-8.399999618530273,243.0,27806548.0,RECORD@2020-11-22_12.53.55,141,0.0
10485,1107,505,1244,602,3.1776390075683594,23.943178176879883,0.8314923644065857,3.473696231842041,24.336322784423828,24.75165557861328,-8.199999809265137,244.0,16597917.0,RECORD@2020-11-22_12.53.55,142,0.0
10486,1104,505,1241,605,3.141757011413574,23.6839656829834,1.0287261009216309,3.431622266769409,24.140287399291992,24.352436065673828,-8.199999809265137,245.0,21428688.0,RECORD@2020-11-22_12.53.55,143,0.0
10487,1101,506,1242,615,3.019355058670044,23.459278106689453,0.7743086814880371,3.310131072998047,23.907800674438477,24.1528263092041,-7.900000095367432,246.0,13017737.0,RECORD@2020-11-22_12.53.55,144,0.0
10488,1094,509,1235,615,3.093877077102661,23.209978103637695,0.7699609994888306,3.1828155517578125,23.686450958251953,23.953214645385742,-7.699999809265137,248.0,17830320.0,RECORD@2020-11-22_12.53.55,145,0.0
10489,1088,515,1230,625,2.872366189956665,23.107877731323242,0.7680596113204956,3.221724510192871,23.450668334960938,23.753604888916016,-7.900000095367432,248.0,21135288.0,RECORD@2020-11-22_12.53.55,146,0.0
10490,1079,516,1222,625,2.757171869277954,22.96161460876465,0.7645007371902466,3.222839832305908,23.444421768188477,23.55399513244629,-8.0,250.0,15753231.0,RECORD@2020-11-22_12.53.55,147,0.0
10491,1069,512,1212,620,2.5920159816741943,22.836227416992188,0.7628377676010132,3.042316436767578,23.262184143066406,23.55399513244629,-7.300000190734863,251.0,25119892.0,RECORD@2020-11-22_12.53.55,148,0.0
10492,1057,503,1200,613,2.4581258296966553,22.761817932128906,1.0005896091461182,2.5985188484191895,23.388500213623047,23.55399513244629,-6.5,251.0,28186058.0,RECORD@2020-11-22_12.53.55,149,0.0
10493,1045,505,1188,609,2.267848014831543,22.680635452270508,0.7916864156723022,2.812869071960449,23.183116912841797,23.354385375976562,-6.900000095367432,252.0,12841829.0,RECORD@2020-11-22_12.53.55,150,0.0
10494,1036,500,1175,610,2.1688618659973145,22.651479721069336,0.9968656301498413,2.5010204315185547,23.190059661865234,23.354385375976562,-6.199999809265137,253.0,34236528.0,RECORD@2020-11-22_12.53.55,151,0.0
10495,1025,504,1165,612,1.999443769454956,22.60576629638672,0.759499192237854,2.40061354637146,23.107511520385742,23.354385375976562,-5.900000095367432,7.0,18744958.0,RECORD@2020-11-22_12.53.55,152,0.0
10496,1018,507,1159,618,1.9169683456420898,22.654203414916992,0.7576755285263062,2.442021369934082,23.149187088012695,23.354385375976562,-5.900000095367432,2.0,24916934.0,RECORD@2020-11-22_12.53.55,153,0.0
10497,1011,519,1153,626,1.851773738861084,22.669498443603516,0.7584719657897949,2.1186842918395996,23.230995178222656,23.354385375976562,-5.199999809265137,2.0,25042832.0,RECORD@2020-11-22_12.53.55,154,0.0
10498,1006,522,1150,629,1.8081496953964233,22.692245483398438,0.7578461170196533,2.0760788917541504,23.222877502441406,23.354385375976562,-5.099999904632568,4.0,19054392.0,RECORD@2020-11-22_12.53.55,155,0.0
10499,1000,515,1143,623,1.729792833328247,22.74201011657715,0.7600128054618835,1.8566114902496338,23.258747100830078,23.354385375976562,-4.599999904632568,4.0,14635982.0,RECORD@2020-11-22_12.53.55,156,0.0
10500,999,513,1138,620,1.7061318159103394,22.95975685119629,0.7634369730949402,2.1528515815734863,23.476890563964844,23.55399513244629,-5.199999809265137,6.0,19225560.0,RECORD@2020-11-22_12.53.55,157,0.0
10501,993,510,1134,618,1.6884292364120483,23.11701011657715,0.7656951546669006,1.8975886106491089,23.631969451904297,23.753604888916016,-4.699999809265137,7.0,28813690.0,RECORD@2020-11-22_12.53.55,158,0.0
10502,987,513,1125,614,1.587998390197754,23.129812240600586,0.7682307958602905,1.776733160018921,23.875417709350586,23.953214645385742,-4.300000190734863,9.0,31312584.0,RECORD@2020-11-22_12.53.55,159,0.0
10503,981,519,1117,604,1.5470092296600342,23.48452377319336,0.7755918502807617,1.691385269165039,24.099624633789062,24.1528263092041,-4.099999904632568,10.0,36545756.0,RECORD@2020-11-22_12.53.55,160,0.0
10504,974,501,1107,601,1.3985857963562012,23.703731536865234,0.784838080406189,1.7022649049758911,24.27850341796875,24.352436065673828,-4.0,12.0,18862472.0,RECORD@2020-11-22_12.53.55,161,0.0
10505,964,507,1095,603,1.2617930173873901,23.899471282958984,1.0295536518096924,1.4989795684814453,24.502498626708984,24.552045822143555,-3.5,11.0,27301780.0,RECORD@2020-11-22_12.53.55,162,0.0
10506,950,512,1081,603,1.0356030464172363,24.12183380126953,0.7851804494857788,1.2728068828582764,24.696279525756836,24.75165557861328,-2.9000000953674316,10.0,37297260.0,RECORD@2020-11-22_12.53.55,163,0.0
10507,936,512,1065,606,0.9294678568840027,24.33891487121582,0.7869388461112976,1.0410130023956299,24.927833557128906,24.951265335083008,-2.5,10.0,20150916.0,RECORD@2020-11-22_12.53.55,164,0.0
10508,927,509,1056,606,0.7110595107078552,24.516042709350586,0.7903167009353638,1.1121196746826172,25.143882751464844,25.350486755371094,-2.5,10.0,36205264.0,RECORD@2020-11-22_12.53.55,165,0.0
10509,919,512,1048,616,0.6427197456359863,24.72909164428711,0.7921431064605713,0.7740863561630249,25.463272094726562,25.55009651184082,-1.7999999523162842,9.0,19075680.0,RECORD@2020-11-22_12.53.55,166,0.0
10510,910,517,1037,617,0.46541252732276917,24.943500518798828,0.795966625213623,0.7989112138748169,25.535930633544922,25.55009651184082,-1.7999999523162842,8.0,23255646.0,RECORD@2020-11-22_12.53.55,167,0.0
10511,900,514,1025,618,0.3165796101093292,25.086488723754883,0.7979446053504944,0.7192782759666443,25.721065521240234,25.749706268310547,-1.600000023841858,8.0,24404636.0,RECORD@2020-11-22_12.53.55,168,0.0
10512,890,519,1018,618,0.17577281594276428,25.295724868774414,0.537043571472168,0.4461989104747772,25.912761688232422,25.949316024780273,-1.0,7.0,25122870.0,RECORD@2020-11-22_12.53.55,169,0.0
10513,886,520,1014,619,0.15631909668445587,25.37750244140625,0.8028929233551025,0.3634585738182068,26.000896453857422,26.148927688598633,-0.800000011920929,6.0,29326534.0,RECORD@2020-11-22_12.53.55,170,0.0
10514,882,521,1011,619,0.08193094283342361,25.477210998535156,0.5383960008621216,0.26791131496429443,26.121997833251953,26.148927688598633,-0.6000000238418579,5.0,35328496.0,RECORD@2020-11-22_12.53.55,171,0.0
10515,881,522,1008,621,0.06256526708602905,25.528087615966797,0.46878355741500854,0.3459322154521942,26.119524002075195,26.148927688598633,-0.800000011920929,3.0,28621504.0,RECORD@2020-11-22_12.53.55,172,0.0
10516,882,517,1009,614,0.05729758366942406,25.632387161254883,0.6748331189155579,0.22503045201301575,26.13232421875,26.148927688598633,-0.5,2.0,35594344.0,RECORD@2020-11-22_12.53.55,173,0.0
10517,885,513,1010,610,0.09065105020999908,25.606721878051758,0.8068174123764038,0.224927619099617,26.14495086669922,26.148927688598633,-0.5,251.0,26138808.0,RECORD@2020-11-22_12.53.55,174,0.0
10518,882,523,1010,618,0.11185489594936371,25.564056396484375,0.8069239258766174,0.4047561585903168,26.126264572143555,26.148927688598633,-0.8999999761581421,251.0,36796588.0,RECORD@2020-11-22_12.53.55,175,0.0
10519,881,520,1008,616,0.12222971767187119,25.4427547454834,0.8040873408317566,0.18219111859798431,26.011211395263672,26.049121856689453,-0.4000000059604645,249.0,36762064.0,RECORD@2020-11-22_12.53.55,176,0.0
10520,881,514,1009,610,0.08124549686908722,25.261987686157227,0.8024725317955017,0.24507573246955872,25.746150970458984,25.749706268310547,-0.6000000238418579,247.0,51899192.0,RECORD@2020-11-22_12.53.55,177,0.0
10521,881,509,1005,602,0.06636055558919907,25.02332305908203,0.7982858419418335,0.2163412868976593,25.602046966552734,25.749706268310547,-0.5,244.0,34286420.0,RECORD@2020-11-22_12.53.55,178,0.0
10522,876,511,1004,611,-0.0033996712882071733,24.704544067382812,0.7927136421203613,0.28992652893066406,25.343746185302734,25.350486755371094,-0.699999988079071,240.0,24492928.0,RECORD@2020-11-22_12.53.55,179,0.0
10523,870,515,1002,619,-0.023868205025792122,24.3037052154541,0.784805953502655,0.0846458449959755,24.906091690063477,24.951265335083008,-0.20000000298023224,236.0,39703332.0,RECORD@2020-11-22_12.53.55,180,0.0
10524,871,487,1005,592,-0.09602870047092438,23.81441307067871,1.0277531147003174,0.17174652218818665,24.386260986328125,24.552045822143555,-0.4000000059604645,233.0,23199212.0,RECORD@2020-11-22_12.53.55,181,0.0
10525,866,492,1000,599,-0.10926368087530136,23.2750244140625,1.010796070098877,0.1682301163673401,23.8410701751709,23.853408813476562,-0.4000000059604645,230.0,22141226.0,RECORD@2020-11-22_12.53.55,182,0.0
10526,860,505,1001,608,-0.16528251767158508,22.681533813476562,0.7604408264160156,0.0003130670520476997,23.341632843017578,23.354385375976562,-0.0,228.0,16721373.0,RECORD@2020-11-22_12.53.55,183,0.0
10527,858,501,999,607,-0.1403120905160904,21.98522186279297,0.976314902305603,-0.03939265012741089,22.54477310180664,22.555944442749023,0.10000000149011612,225.0,41912200.0,RECORD@2020-11-22_12.53.55,184,0.0
10528,968,523,1019,566,2.1586573123931885,74.77511596679688,-0.12347772717475891,2.495696544647217,75.11024475097656,75.15321350097656,-1.899999976158142,219.0,16785038.0,RECORD@2020-11-22_12.43.28,87,0.0
10529,966,526,1015,571,2.007734775543213,72.28205871582031,-0.11078788340091705,2.655752420425415,72.39875030517578,72.4584732055664,-2.0999999046325684,217.0,9670773.0,RECORD@2020-11-22_12.43.28,90,0.0
10530,968,523,1017,567,1.9155771732330322,71.44168090820312,-0.10124486684799194,2.2895309925079346,71.83964538574219,71.85964965820312,-1.7999999523162842,217.0,6106831.0,RECORD@2020-11-22_12.43.28,91,0.0
10531,964,528,1013,571,1.728437066078186,68.77576446533203,-0.08759534358978271,1.808876633644104,69.2440185546875,69.26471710205078,-1.5,215.0,19768930.0,RECORD@2020-11-22_12.43.28,94,0.0
10532,964,524,1012,569,1.6633615493774414,67.84540557861328,-0.07769253849983215,2.0352232456207275,68.24002075195312,68.26666259765625,-1.7000000476837158,215.0,12359954.0,RECORD@2020-11-22_12.43.28,95,0.0
10533,963,524,1012,569,1.5747076272964478,66.95780944824219,0.6290118098258972,2.0080878734588623,67.44507598876953,67.46822357177734,-1.7000000476837158,214.0,15271337.0,RECORD@2020-11-22_12.43.28,96,0.0
10534,962,528,1011,573,1.6244269609451294,66.0555648803711,-0.06542155146598816,1.8624593019485474,66.64376068115234,66.66978454589844,-1.600000023841858,214.0,19234324.0,RECORD@2020-11-22_12.43.28,97,0.0
10535,961,525,1012,571,1.5308762788772583,65.06436920166016,0.2500758171081543,1.886139154434204,65.5257568359375,65.57192993164062,-1.7000000476837158,213.0,16457493.0,RECORD@2020-11-22_12.43.28,98,0.0
10536,961,527,1016,572,1.5995967388153076,62.23515319824219,-0.04018688201904297,1.8540754318237305,62.853614807128906,62.87718963623047,-1.7000000476837158,212.0,16854788.0,RECORD@2020-11-22_12.43.28,99,0.0
10537,960,528,1016,572,1.5005266666412354,61.207454681396484,-0.03701759874820709,1.8244576454162598,61.90696716308594,61.97894287109375,-1.7000000476837158,212.0,11357894.0,RECORD@2020-11-22_12.43.28,100,0.0
10538,961,527,1015,571,1.55237877368927,60.29163360595703,-0.027289152145385742,1.7007486820220947,61.0341682434082,61.0806999206543,-1.600000023841858,212.0,14223871.0,RECORD@2020-11-22_12.43.28,101,0.0
10540,963,528,1019,572,1.5651819705963135,58.294036865234375,-0.01416054368019104,1.9462459087371826,58.6441535949707,58.68537902832031,-1.899999976158142,211.0,20115678.0,RECORD@2020-11-22_12.43.28,103,0.0
10541,966,530,1021,577,1.595090389251709,57.24570846557617,-0.01079702377319336,1.7385659217834473,57.95006561279297,57.98674011230469,-1.7000000476837158,211.0,20306914.0,RECORD@2020-11-22_12.43.28,104,0.0
10542,966,523,1021,568,1.6288177967071533,56.28227615356445,0.7413288354873657,1.8117026090621948,56.86936950683594,56.888885498046875,-1.7999999523162842,211.0,13016290.0,RECORD@2020-11-22_12.43.28,105,0.0
10543,967,524,1023,570,1.6321899890899658,55.234920501708984,0.583798885345459,2.0933971405029297,55.86676788330078,55.89083480834961,-2.200000047683716,212.0,18924856.0,RECORD@2020-11-22_12.43.28,106,0.0
10544,968,517,1028,565,1.7634958028793335,54.37118148803711,0.7283651828765869,1.8138482570648193,55.06812286376953,55.0923957824707,-1.899999976158142,213.0,15230994.0,RECORD@2020-11-22_12.43.28,107,0.0
10546,967,518,1029,568,1.7009872198104858,52.52375793457031,0.7158962488174438,2.0271835327148438,52.96574401855469,52.996490478515625,-2.200000047683716,214.0,19214392.0,RECORD@2020-11-22_12.43.28,109,0.0
10547,970,522,1032,571,1.6504396200180054,51.462646484375,0.5691148638725281,2.067166328430176,52.259281158447266,52.297855377197266,-2.299999952316284,215.0,25393524.0,RECORD@2020-11-22_12.43.28,110,0.0
10548,968,516,1032,567,1.7093112468719482,50.67069625854492,0.7038232088088989,2.0271050930023193,51.25477600097656,51.2998046875,-2.299999952316284,216.0,21009270.0,RECORD@2020-11-22_12.43.28,111,0.0
10549,950,520,1022,575,1.2045737504959106,47.15108108520508,0.6813263893127441,1.3215653896331787,47.68293762207031,47.70682144165039,-1.600000023841858,219.0,30087284.0,RECORD@2020-11-22_12.43.28,112,0.0
10551,942,522,1016,576,0.9928373694419861,45.66571807861328,0.6708366870880127,1.1418482065200806,46.29147720336914,46.30955123901367,-1.399999976158142,221.0,41899692.0,RECORD@2020-11-22_12.43.28,114,0.0
10552,937,523,1014,580,0.846581220626831,44.850486755371094,0.5433259010314941,1.1710647344589233,45.48749542236328,45.5111083984375,-1.5,222.0,25674034.0,RECORD@2020-11-22_12.43.28,115,0.0
10553,933,521,1010,580,0.7148542404174805,44.13410186767578,0.660808801651001,0.8469716310501099,44.67008590698242,44.712669372558594,-1.100000023841858,222.0,18837300.0,RECORD@2020-11-22_12.43.28,116,0.0
10554,928,524,1005,583,0.5412167310714722,43.401405334472656,0.5375412702560425,0.8320220112800598,43.70256042480469,43.71461868286133,-1.100000023841858,223.0,29224256.0,RECORD@2020-11-22_12.43.28,117,0.0
10555,920,524,1001,583,0.409149169921875,42.72308349609375,0.6513087153434753,0.5668394565582275,42.88682174682617,42.916175842285156,-0.800000011920929,224.0,26299968.0,RECORD@2020-11-22_12.43.28,118,0.0
10556,915,519,998,584,0.3017742335796356,41.97280502319336,0.5320467948913574,0.4489607810974121,42.5303955078125,42.61676025390625,-0.6000000238418579,225.0,33125162.0,RECORD@2020-11-22_12.43.28,119,0.0
10557,904,518,989,582,0.09039974212646484,41.29768753051758,0.6420724987983704,0.11012773215770721,41.60594177246094,41.61871337890625,-0.20000000298023224,226.0,35760132.0,RECORD@2020-11-22_12.43.28,120,0.0
10558,898,522,982,587,-0.15584856271743774,40.59022521972656,0.5269006490707397,0.0737341046333313,41.11743927001953,41.119686126708984,-0.10000000149011612,227.0,33965644.0,RECORD@2020-11-22_12.43.28,121,0.0
10559,888,521,973,588,-0.33637380599975586,40.04191589355469,0.6337599158287048,-0.3547808825969696,40.61308288574219,40.62065887451172,0.5,228.0,19235992.0,RECORD@2020-11-22_12.43.28,122,0.0
10560,878,522,960,587,-0.5717265605926514,39.388336181640625,0.5221413969993591,-0.3495367765426636,39.916900634765625,39.922027587890625,0.5,229.0,28162440.0,RECORD@2020-11-22_12.43.28,123,0.0
10564,789,520,883,596,-2.198181390762329,35.59375762939453,0.6059193015098572,-1.7968287467956543,35.88996124267578,35.92982482910156,2.9000000953674316,235.0,29638848.0,RECORD@2020-11-22_12.43.28,127,0.0
10565,778,519,874,596,-2.4123446941375732,35.102813720703125,0.5060837268829346,-2.3538978099823,35.451175689697266,35.530601501464844,3.799999952316284,236.0,25580462.0,RECORD@2020-11-22_12.43.28,128,0.0
10566,770,519,868,596,-2.5579259395599365,34.6124153137207,0.7820641994476318,-2.319956064224243,35.05000686645508,35.13138198852539,3.700000047683716,236.0,29558214.0,RECORD@2020-11-22_12.43.28,129,0.0
10567,767,524,867,604,-2.552769899368286,34.202510833740234,0.5026787519454956,-2.5416879653930664,34.61782455444336,34.73216247558594,4.199999809265137,237.0,38807064.0,RECORD@2020-11-22_12.43.28,130,0.0
10569,765,529,868,607,-2.5221664905548096,33.376468658447266,0.4991770088672638,-2.1330862045288086,33.93303680419922,34.03352737426758,3.5999999046325684,238.0,21309090.0,RECORD@2020-11-22_12.43.28,132,0.0
10570,770,517,874,599,-2.3837597370147705,33.00426483154297,0.588238537311554,-2.135699510574341,33.537841796875,33.634307861328125,3.5999999046325684,239.0,16211005.0,RECORD@2020-11-22_12.43.28,133,0.0
10572,781,527,891,611,-2.112351894378662,32.31861114501953,0.5836204290390015,-1.744887351989746,32.67845153808594,32.736061096191406,3.0,240.0,21287982.0,RECORD@2020-11-22_12.43.28,135,0.0
10574,822,527,931,614,-1.3235654830932617,30.85795783996582,0.5737904906272888,-1.0187608003616333,31.243423461914062,31.338790893554688,1.899999976158142,239.0,38004080.0,RECORD@2020-11-22_12.43.28,137,0.0
10575,830,528,942,614,-1.1181740760803223,30.473764419555664,0.4877818822860718,-0.9807332754135132,30.986806869506836,31.03937530517578,1.7999999523162842,239.0,33007562.0,RECORD@2020-11-22_12.43.28,138,0.0
10576,840,526,953,613,-0.921720027923584,30.11676025390625,0.5690404176712036,-0.6608525514602661,30.528051376342773,30.54034996032715,1.2000000476837158,239.0,22007762.0,RECORD@2020-11-22_12.43.28,139,0.0
10579,885,534,996,625,-0.11199937015771866,28.618364334106445,0.5582208633422852,0.05056822672486305,28.74381446838379,28.743858337402344,-0.10000000149011612,238.0,34277200.0,RECORD@2020-11-22_12.43.28,143,0.0
10580,887,523,1002,616,0.026106566190719604,28.239686965942383,0.4791533350944519,0.1482827216386795,28.63206672668457,28.644054412841797,-0.30000001192092896,238.0,36509568.0,RECORD@2020-11-22_12.43.28,144,0.0
10582,905,529,1028,625,0.30839335918426514,27.402847290039062,0.4757096469402313,0.5729977488517761,27.73206329345703,27.745807647705078,-1.2000000476837158,238.0,36000068.0,RECORD@2020-11-22_12.43.28,146,0.0
10585,964,522,1096,630,1.1894371509552002,24.581300735473633,0.46518510580062866,1.1553161144256592,25.112565994262695,25.150876998901367,-2.700000047683716,232.0,39935456.0,RECORD@2020-11-22_12.43.28,150,0.0
10588,1025,526,1174,645,1.951884388923645,20.982393264770508,0.45125558972358704,1.9176660776138306,21.277034759521484,21.35828399658203,-5.199999809265137,228.0,42255604.0,RECORD@2020-11-22_12.43.28,155,0.0
10588,961,517,1017,560,2.3223917484283447,90.70303344726562,0.7208306193351746,2.5343945026397705,90.78716278076172,90.8226089477539,-1.600000023841858,223.0,10169803.0,RECORD@2020-11-22_12.43.28,155,0.0
10591,1081,525,1254,662,2.5360801219940186,18.34939193725586,0.4677775502204895,2.8342151641845703,18.651344299316406,18.863157272338867,-8.300000190734863,226.0,25410802.0,RECORD@2020-11-22_12.43.28,158,0.0
10591,963,516,1019,562,2.3336844444274902,87.6159896850586,0.7090291976928711,2.612685441970825,87.98211669921875,88.02806854248047,-1.7000000476837158,220.0,7919510.5,RECORD@2020-11-22_12.43.28,158,0.0
10592,1101,523,1280,663,2.6523895263671875,17.644798278808594,0.6743229627609253,2.4145495891571045,17.985464096069336,18.164522171020508,-7.800000190734863,226.0,63202784.0,RECORD@2020-11-22_12.43.28,159,0.0
10592,963,511,1019,557,2.455051898956299,86.82870483398438,0.943074107170105,2.8999509811401367,86.97842407226562,87.03001403808594,-1.899999976158142,219.0,7586926.5,RECORD@2020-11-22_12.43.28,159,0.0
10593,1115,520,1304,672,2.80940580368042,16.941625595092773,0.4488179087638855,2.654435157775879,17.207420349121094,17.565690994262695,-9.0,225.0,51806676.0,RECORD@2020-11-22_12.43.28,160,0.0
10593,961,511,1020,559,2.335395574569702,85.97773742675781,0.7027609348297119,2.3352713584899902,86.18465423583984,86.23157501220703,-1.600000023841858,218.0,5407813.5,RECORD@2020-11-22_12.43.28,160,0.0
10594,954,509,1020,560,2.329820156097412,81.58573913574219,0.9088011980056763,2.3137810230255127,82.1680908203125,82.23937225341797,-1.600000023841858,214.0,9056605.0,RECORD@2020-11-22_12.43.28,161,0.0
10594,1220,531,1484,707,3.3618948459625244,13.254999160766602,0.4642753601074219,4.0095930099487305,13.447967529296875,13.972708702087402,-16.299999237060547,225.0,25108930.0,RECORD@2020-11-22_12.43.28,161,0.0
10595,952,507,1017,559,2.2134249210357666,80.6491470336914,0.682369589805603,2.1092042922973633,81.35546112060547,81.44093322753906,-1.5,214.0,13693693.0,RECORD@2020-11-22_12.43.28,162,0.0
10595,1249,525,1516,719,3.538987636566162,12.45235824584961,0.43012911081314087,3.3631179332733154,12.766027450561523,13.373878479003906,-15.399999618530273,225.0,48435320.0,RECORD@2020-11-22_12.43.28,162,0.0
10596,951,508,1016,560,1.9893133640289307,79.69486999511719,0.8964312672615051,2.654977798461914,80.20364379882812,80.24327087402344,-1.899999976158142,213.0,14252926.0,RECORD@2020-11-22_12.43.28,163,0.0
10596,1272,520,1557,730,3.6901419162750244,11.6679048538208,0.4664194881916046,3.606553077697754,11.837539672851562,12.575438499450684,-16.600000381469727,225.0,50176668.0,RECORD@2020-11-22_12.43.28,163,0.0
10597,949,511,1017,565,1.8973759412765503,78.7391128540039,0.6747664213180542,2.0779590606689453,79.19999694824219,79.24522399902344,-1.5,212.0,5908740.0,RECORD@2020-11-22_12.43.28,164,0.0
10597,1286,531,1601,742,3.748140573501587,10.93105697631836,0.42177140712738037,3.529690742492676,11.251105308532715,11.976607322692871,-17.899999618530273,225.0,49699840.0,RECORD@2020-11-22_12.43.28,164,0.0
10598,949,507,1017,558,2.070521831512451,77.76461029052734,0.884061336517334,2.4585189819335938,77.99273681640625,78.04756164550781,-1.7999999523162842,211.0,8831547.0,RECORD@2020-11-22_12.43.28,165,0.0
10598,1317,529,1647,746,3.65840220451355,10.185882568359375,0.5521657466888428,3.760206699371338,10.380376815795898,11.178167343139648,-19.299999237060547,225.0,58432056.0,RECORD@2020-11-22_12.43.28,165,0.0
10599,1345,531,1699,759,3.723656177520752,9.394316673278809,0.5432766079902649,3.7801318168640137,9.535379409790039,10.579337120056152,-21.799999237060547,225.0,36391720.0,RECORD@2020-11-22_12.43.28,166,0.0
10599,948,508,1018,559,2.0369009971618652,76.7271957397461,0.667472779750824,2.710557222366333,77.36744689941406,77.44873046875,-2.0,212.0,12153477.0,RECORD@2020-11-22_12.43.28,166,0.0
10600,1371,525,1757,774,3.6395883560180664,8.657302856445312,0.5287958383560181,3.627532482147217,8.997285842895508,9.780896186828613,-22.700000762939453,226.0,20743456.0,RECORD@2020-11-22_12.43.28,167,0.0
10600,950,507,1019,559,2.0738978385925293,75.76036071777344,0.8995649814605713,1.792846441268921,76.21498107910156,76.25106811523438,-1.399999976158142,212.0,8006292.5,RECORD@2020-11-22_12.43.28,167,0.0
